lat,lon,ele,dist_delta_meters,cumulative_dist_meters,cumulative_dist_miles,ele_delta_meters,raw_grade,smoothed_grade
39.185101,-120.2506157,2159.25,20.67968067941973,2108.794540681854,1.3103437725380243,2.887000000000171,0.13960563728013908,0.18850272742898205
39.1851197,-120.2509536,2164.545,29.705551251576154,2138.50009193343,1.3288019406247675,5.295000000000073,0.1782495115191348,0.18228637046783552
39.1851883,-120.251246,2169.295,26.784582825099747,2165.28467475853,1.3454451036393826,4.75,0.17734082442190552,0.16679479112510703
39.1853214,-120.2515223,2174.888,28.621329292760546,2193.9060040512904,1.3632295676433543,5.592999999999847,0.1954137050306233,0.16457574642353143
39.185521,-120.2517261,2179.644,28.732283372368865,2222.638287423659,1.3810829752947267,4.755999999999858,0.16552809041879307,0.1781358073241394
39.1859202,-120.2520641,2186.526,53.59763081584068,2276.2359182395,1.4143869887523963,6.882000000000062,0.12840119787470344,0.19595775072843094
39.1865376,-120.2527319,2201.763,90.9719118704366,2367.2078301099364,1.4709142966032414,15.23700000000008,0.1674912584194209,0.21059071331568455
39.1866332,-120.2529197,2206.44,19.942346400732166,2387.1501765106686,1.4833058923286107,4.677000000000135,0.2345260635843946,0.21919236001952358
39.1866831,-120.2531423,2212.797,20.979982310327962,2408.1301588209967,1.4963422449167616,6.356999999999971,0.3030031153491758,0.22871678037611057
39.1866623,-120.2533891,2219.039,22.311059578369573,2430.4412183993663,1.5102056903180328,6.242000000000189,0.27977156253268076,0.2274020523832186
39.1865958,-120.2537244,2226.935,30.88896952595282,2461.330187925319,1.5293992002013435,7.895999999999731,0.25562523195749653,0.20937676583125894
39.1861759,-120.2546739,2249.452,96.97284143406604,2558.303029359385,1.5896553116560705,22.51700000000028,0.23219903291490207,0.1789661126299474
39.1860989,-120.2549609,2252.598,26.393037717945123,2584.69606707733,1.6060551798959077,3.145999999999731,0.11919810192445965,0.14284424047287841
39.1861177,-120.2550574,2252.953,8.592676329346093,2593.288743406676,1.6113944197793497,0.3550000000000182,0.04131425255570331,0.11153253500491456
39.1862278,-120.2552452,2253.393,20.321925932924085,2613.6106693396,1.6240218752182167,0.44000000000005457,0.021651491175213814,0.08412371898897009
39.1862902,-120.2553203,2253.87,9.511463659227958,2623.122132998828,1.6299320229036147,0.47699999999986176,0.0501500102496927,0.06156151871054425
39.1863131,-120.2554758,2254.699,13.68221061224533,2636.8043436110734,1.6384337517939562,0.8290000000001783,0.06058962425693391,0.057569106144872505
39.1863339,-120.2559452,2257.291,40.650202596482984,2677.454546207556,1.6636926088315354,2.5920000000000982,0.06376351984588523,0.06543020688373968
39.1864191,-120.2562027,2259.09,24.224509044346654,2701.679055251903,1.67874501624093,1.7989999999999782,0.0742636309659211,0.08410558648666859
39.1865418,-120.2563583,2260.845,19.232620846857564,2720.9116760987604,1.690695609089163,1.7549999999996544,0.09125121396475745,0.09814645423369953
39.1868682,-120.2565648,2264.762,40.657259748326396,2761.568935847087,1.7159588512362403,3.917000000000371,0.09634195772777356,0.1078831306542758
39.1869326,-120.2566453,2266.301,10.099807068110804,2771.6687429151975,1.7222345784539592,1.53899999999976,0.15237914839571623,0.11917972546479583
39.1869451,-120.2567231,2267.33,6.932276633490717,2778.6010195486883,1.726542094117988,1.0289999999999964,0.1484360844789092,0.13439570173253948
39.1869201,-120.256833,2268.613,9.965330343805613,2788.566349892494,1.732734261399049,1.2829999999999018,0.12874635920096783,0.13708668243224584
39.186864,-120.2569001,2269.842,8.60405154728778,2797.170401439782,1.7380805695130388,1.2290000000002692,0.1428396835195254,0.14908273728188476
